date,year,month_num,month_text,day,mean_temp,max_temp,min_temp
24/10/16,2016,10,Oct,24,29,31,27
25/10/16,2016,10,Oct,25,29.5,32,27
26/10/16,2016,10,Oct,26,29,31,27
27/10/16,2016,10,Oct,27,28.5,31,26
28/10/16,2016,10,Oct,28,29,32,26
29/10/16,2016,10,Oct,29,28,31,25
30/10/16,2016,10,Oct,30,25,27,23
31/10/16,2016,10,Oct,31,26,29,23
1/11/16,2016,11,Nov,1,24.5,26,23
2/11/16,2016,11,Nov,2,23.5,26,21
3/11/16,2016,11,Nov,3,23,26,20
4/11/16,2016,11,Nov,4,22.5,26,19
5/11/16,2016,11,Nov,5,24,27,21
6/11/16,2016,11,Nov,6,25.5,28,23
7/11/16,2016,11,Nov,7,26,29,23
8/11/16,2016,11,Nov,8,26,29,23
9/11/16,2016,11,Nov,9,20,22,18
10/11/16,2016,11,Nov,10,17,18,16
11/11/16,2016,11,Nov,11,19,22,16
12/11/16,2016,11,Nov,12,25,28,22
13/11/16,2016,11,Nov,13,27,29,25
14/11/16,2016,11,Nov,14,26,29,23
15/11/16,2016,11,Nov,15,27.5,31,24
16/11/16,2016,11,Nov,16,26,28,24
17/11/16,2016,11,Nov,17,26.5,29,24
18/11/16,2016,11,Nov,18,26.5,29,24
19/11/16,2016,11,Nov,19,27.5,30,25
20/11/16,2016,11,Nov,20,28,30,26
21/11/16,2016,11,Nov,21,27,29,25
22/11/16,2016,11,Nov,22,24,26,22
23/11/16,2016,11,Nov,23,19.5,23,16
24/11/16,2016,11,Nov,24,17,20,14
25/11/16,2016,11,Nov,25,19,22,16
26/11/16,2016,11,Nov,26,16.5,20,13
27/11/16,2016,11,Nov,27,16.5,20,13
28/11/16,2016,11,Nov,28,19.5,23,16
29/11/16,2016,11,Nov,29,19,20,18
30/11/16,2016,11,Nov,30,20.5,23,18
1/12/16,2016,12,Dec,1,20,23,17
2/12/16,2016,12,Dec,2,20.5,23,18
3/12/16,2016,12,Dec,3,22,24,20
4/12/16,2016,12,Dec,4,23,25,21
5/12/16,2016,12,Dec,5,24.5,27,22
6/12/16,2016,12,Dec,6,22.5,25,20
7/12/16,2016,12,Dec,7,20.5,23,18
8/12/16,2016,12,Dec,8,20,22,18
9/12/16,2016,12,Dec,9,19.5,23,16
10/12/16,2016,12,Dec,10,21.5,24,19
11/12/16,2016,12,Dec,11,22,24,20
12/12/16,2016,12,Dec,12,23.5,27,20
13/12/16,2016,12,Dec,13,24,27,21
14/12/16,2016,12,Dec,14,21,23,19
15/12/16,2016,12,Dec,15,18.5,21,16
16/12/16,2016,12,Dec,16,16,19,13
17/12/16,2016,12,Dec,17,17,20,14
18/12/16,2016,12,Dec,18,21,24,18
19/12/16,2016,12,Dec,19,23.5,27,20
20/12/16,2016,12,Dec,20,23.5,26,21
21/12/16,2016,12,Dec,21,22.5,24,21
22/12/16,2016,12,Dec,22,21.5,24,19
23/12/16,2016,12,Dec,23,20,22,18
24/12/16,2016,12,Dec,24,18.5,20,17
25/12/16,2016,12,Dec,25,20.5,22,19
26/12/16,2016,12,Dec,26,22,25,19
27/12/16,2016,12,Dec,27,16,19,13
28/12/16,2016,12,Dec,28,14,17,11
29/12/16,2016,12,Dec,29,16.5,19,14
30/12/16,2016,12,Dec,30,17,19,15
31/12/16,2016,12,Dec,31,18.5,21,16
2/1/17,2017,1,Jan,2,21.5,24,19
3/1/17,2017,1,Jan,3,21.5,24,19
4/1/17,2017,1,Jan,4,23,26,20
5/1/17,2017,1,Jan,5,22.5,25,20
6/1/17,2017,1,Jan,6,22.5,25,20
7/1/17,2017,1,Jan,7,24,27,21
8/1/17,2017,1,Jan,8,23.5,26,21
9/1/17,2017,1,Jan,9,21.5,23,20
10/1/17,2017,1,Jan,10,22,24,20
11/1/17,2017,1,Jan,11,20.5,22,19
12/1/17,2017,1,Jan,12,18.5,21,16
13/1/17,2017,1,Jan,13,15,16,14
14/1/17,2017,1,Jan,14,14.5,16,13
15/1/17,2017,1,Jan,15,15,16,14
16/1/17,2017,1,Jan,16,16,18,14
17/1/17,2017,1,Jan,17,19,21,17
18/1/17,2017,1,Jan,18,19.5,21,18
19/1/17,2017,1,Jan,19,20.5,22,19
20/1/17,2017,1,Jan,20,18.5,21,16
21/1/17,2017,1,Jan,21,16.5,19,14
22/1/17,2017,1,Jan,22,17,20,14
23/1/17,2017,1,Jan,23,18,21,15
24/1/17,2017,1,Jan,24,18.5,21,16
25/1/17,2017,1,Jan,25,19.5,22,17
26/1/17,2017,1,Jan,26,18.5,21,16
27/1/17,2017,1,Jan,27,18,21,15
28/1/17,2017,1,Jan,28,19,21,17
29/1/17,2017,1,Jan,29,20.5,22,19
30/1/17,2017,1,Jan,30,20.5,23,18
31/1/17,2017,1,Jan,31,17.5,19,16
1/2/17,2017,2,Feb,1,20,23,17
2/2/17,2017,2,Feb,2,18,19,17
3/2/17,2017,2,Feb,3,18.5,21,16
4/2/17,2017,2,Feb,4,20,23,17
5/2/17,2017,2,Feb,5,20.5,23,18
6/2/17,2017,2,Feb,6,20,23,17
7/2/17,2017,2,Feb,7,18.5,20,17
8/2/17,2017,2,Feb,8,18,21,15
9/2/17,2017,2,Feb,9,13.5,16,11
10/2/17,2017,2,Feb,10,12.5,15,10
11/2/17,2017,2,Feb,11,14,17,11
12/2/17,2017,2,Feb,12,15.5,19,12
13/2/17,2017,2,Feb,13,16.5,20,13
14/2/17,2017,2,Feb,14,19,22,16
15/2/17,2017,2,Feb,15,19,22,16
16/2/17,2017,2,Feb,16,20,23,17
17/2/17,2017,2,Feb,17,20.5,25,16
18/2/17,2017,2,Feb,18,21.5,26,17
19/2/17,2017,2,Feb,19,19,21,17
20/2/17,2017,2,Feb,20,22.5,26,19
21/2/17,2017,2,Feb,21,20,22,18
22/2/17,2017,2,Feb,22,21,25,17
23/2/17,2017,2,Feb,23,17.5,22,13
24/2/17,2017,2,Feb,24,12,13,11
25/2/17,2017,2,Feb,25,11,12,10
26/2/17,2017,2,Feb,26,14,17,11
27/2/17,2017,2,Feb,27,18.5,21,16
28/2/17,2017,2,Feb,28,19,22,16
1/3/17,2017,3,Mar,1,18.5,21,16
2/3/17,2017,3,Mar,2,20,23,17
3/3/17,2017,3,Mar,3,19,22,16
4/3/17,2017,3,Mar,4,21,24,18
5/3/17,2017,3,Mar,5,22,24,20
6/3/17,2017,3,Mar,6,20.5,22,19
7/3/17,2017,3,Mar,7,19,21,17
8/3/17,2017,3,Mar,8,16.5,18,15
9/3/17,2017,3,Mar,9,17.5,20,15
10/3/17,2017,3,Mar,10,20.5,24,17
11/3/17,2017,3,Mar,11,19,20,18
12/3/17,2017,3,Mar,12,20,22,18
13/3/17,2017,3,Mar,13,24,27,21
14/3/17,2017,3,Mar,14,20.5,24,17
15/3/17,2017,3,Mar,15,18,19,17
16/3/17,2017,3,Mar,16,19,20,18
17/3/17,2017,3,Mar,17,20,22,18
18/3/17,2017,3,Mar,18,20.5,23,18
19/3/17,2017,3,Mar,19,22,24,20
20/3/17,2017,3,Mar,20,23,27,19
21/3/17,2017,3,Mar,21,24,27,21
22/3/17,2017,3,Mar,22,20,21,19
23/3/17,2017,3,Mar,23,22.5,25,20
24/3/17,2017,3,Mar,24,23,26,20
25/3/17,2017,3,Mar,25,20,24,16
26/3/17,2017,3,Mar,26,15.5,17,14
27/3/17,2017,3,Mar,27,20,24,16
28/3/17,2017,3,Mar,28,22.5,26,19
29/3/17,2017,3,Mar,29,24,27,21
30/3/17,2017,3,Mar,30,24.5,27,22
31/3/17,2017,3,Mar,31,20,24,16
1/4/17,2017,4,Apr,1,19.5,23,16
2/4/17,2017,4,Apr,2,21,25,17
3/4/17,2017,4,Apr,3,21.5,25,18
4/4/17,2017,4,Apr,4,23,26,20
5/4/17,2017,4,Apr,5,24,27,21
6/4/17,2017,4,Apr,6,24.5,26,23
7/4/17,2017,4,Apr,7,25,28,22
8/4/17,2017,4,Apr,8,26,28,24
9/4/17,2017,4,Apr,9,27,29,25
10/4/17,2017,4,Apr,10,28,29,27
11/4/17,2017,4,Apr,11,26,30,22
12/4/17,2017,4,Apr,12,19.5,21,18
13/4/17,2017,4,Apr,13,20,21,19
14/4/17,2017,4,Apr,14,22.5,25,20
15/4/17,2017,4,Apr,15,25.5,29,22
16/4/17,2017,4,Apr,16,27,30,24
17/4/17,2017,4,Apr,17,27,30,24
18/4/17,2017,4,Apr,18,27.5,31,24
19/4/17,2017,4,Apr,19,28,31,25
20/4/17,2017,4,Apr,20,26.5,28,25
21/4/17,2017,4,Apr,21,26.5,30,23
22/4/17,2017,4,Apr,22,21,24,18
23/4/17,2017,4,Apr,23,21,22,20
24/4/17,2017,4,Apr,24,22.5,24,21
25/4/17,2017,4,Apr,25,23,25,21
26/4/17,2017,4,Apr,26,26,29,23
27/4/17,2017,4,Apr,27,23,25,21
28/4/17,2017,4,Apr,28,22.5,25,20
29/4/17,2017,4,Apr,29,23.5,27,20
30/4/17,2017,4,Apr,30,24.5,28,21
1/5/17,2017,5,May,1,26,29,23
2/5/17,2017,5,May,2,27,29,25
3/5/17,2017,5,May,3,28,30,26
4/5/17,2017,5,May,4,25,28,22
5/5/17,2017,5,May,5,26,29,23
6/5/17,2017,5,May,6,28,31,25
7/5/17,2017,5,May,7,27.5,29,26
8/5/17,2017,5,May,8,25.5,29,22
9/5/17,2017,5,May,9,26,29,23
10/5/17,2017,5,May,10,28,30,26
11/5/17,2017,5,May,11,28.5,31,26
12/5/17,2017,5,May,12,29,31,27
13/5/17,2017,5,May,13,26.5,28,25
14/5/17,2017,5,May,14,28,31,25
15/5/17,2017,5,May,15,26.5,28,25
16/5/17,2017,5,May,16,26,28,24
17/5/17,2017,5,May,17,26.5,30,23
18/5/17,2017,5,May,18,27,29,25
19/5/17,2017,5,May,19,25.5,27,24
20/5/17,2017,5,May,20,25,27,23
21/5/17,2017,5,May,21,25.5,27,24
22/5/17,2017,5,May,22,26.5,28,25
23/5/17,2017,5,May,23,28,31,25
24/5/17,2017,5,May,24,26,28,24
25/5/17,2017,5,May,25,26,28,24
26/5/17,2017,5,May,26,25.5,27,24
27/5/17,2017,5,May,27,28,32,24
28/5/17,2017,5,May,28,28.5,31,26
29/5/17,2017,5,May,29,28.5,31,26
30/5/17,2017,5,May,30,28,30,26
31/5/17,2017,5,May,31,29.5,33,26
1/6/17,2017,6,Jun,1,30.5,32,29
2/6/17,2017,6,Jun,2,31.5,33,30
3/6/17,2017,6,Jun,3,32,35,29
4/6/17,2017,6,Jun,4,32,34,30
5/6/17,2017,6,Jun,5,31,33,29
6/6/17,2017,6,Jun,6,31.5,34,29
7/6/17,2017,6,Jun,7,30,33,27
8/6/17,2017,6,Jun,8,31.5,34,29
9/6/17,2017,6,Jun,9,30,32,28
10/6/17,2017,6,Jun,10,31,33,29
11/6/17,2017,6,Jun,11,31,33,29
12/6/17,2017,6,Jun,12,29.5,33,26
13/6/17,2017,6,Jun,13,27.5,30,25
14/6/17,2017,6,Jun,14,29,31,27
15/6/17,2017,6,Jun,15,30,32,28
16/6/17,2017,6,Jun,16,28.5,31,26
17/6/17,2017,6,Jun,17,26.5,28,25
18/6/17,2017,6,Jun,18,27.5,29,26
19/6/17,2017,6,Jun,19,28,30,26
20/6/17,2017,6,Jun,20,28,30,26
21/6/17,2017,6,Jun,21,28.5,31,26
22/6/17,2017,6,Jun,22,30.5,32,29
23/6/17,2017,6,Jun,23,30.5,32,29
24/6/17,2017,6,Jun,24,29,32,26
25/6/17,2017,6,Jun,25,30,33,27
26/6/17,2017,6,Jun,26,31,33,29
27/6/17,2017,6,Jun,27,30.5,32,29
28/6/17,2017,6,Jun,28,31.5,34,29
29/6/17,2017,6,Jun,29,31.5,34,29
30/6/17,2017,6,Jun,30,31,34,28
1/7/17,2017,7,Jul,1,30.5,33,28
2/7/17,2017,7,Jul,2,29,31,27
3/7/17,2017,7,Jul,3,28,30,26
4/7/17,2017,7,Jul,4,28.5,31,26
5/7/17,2017,7,Jul,5,30,33,27
6/7/17,2017,7,Jul,6,29,31,27
7/7/17,2017,7,Jul,7,28.5,31,26
8/7/17,2017,7,Jul,8,28,30,26
9/7/17,2017,7,Jul,9,30.5,33,28
10/7/17,2017,7,Jul,10,30,32,28
11/7/17,2017,7,Jul,11,30.5,33,28
12/7/17,2017,7,Jul,12,31,34,28
13/7/17,2017,7,Jul,13,31.5,35,28
14/7/17,2017,7,Jul,14,31,34,28
15/7/17,2017,7,Jul,15,30.5,33,28
16/7/17,2017,7,Jul,16,28.5,31,26
17/7/17,2017,7,Jul,17,28,30,26
18/7/17,2017,7,Jul,18,26.5,28,25
19/7/17,2017,7,Jul,19,28,31,25
20/7/17,2017,7,Jul,20,30.5,33,28
21/7/17,2017,7,Jul,21,31,34,28
22/7/17,2017,7,Jul,22,30.5,34,27
23/7/17,2017,7,Jul,23,28,30,26
24/7/17,2017,7,Jul,24,29,32,26
25/7/17,2017,7,Jul,25,31,34,28
26/7/17,2017,7,Jul,26,30.5,34,27
27/7/17,2017,7,Jul,27,31,33,29
28/7/17,2017,7,Jul,28,32.5,36,29
29/7/17,2017,7,Jul,29,33,36,30
30/7/17,2017,7,Jul,30,34,37,31
31/7/17,2017,7,Jul,31,32,34,30
1/8/17,2017,8,Aug,1,32.5,35,30
2/8/17,2017,8,Aug,2,30,33,27
3/8/17,2017,8,Aug,3,29,32,26
4/8/17,2017,8,Aug,4,28,30,26
5/8/17,2017,8,Aug,5,31,33,29
6/8/17,2017,8,Aug,6,31.5,34,29
7/8/17,2017,8,Aug,7,32.5,35,30
8/8/17,2017,8,Aug,8,32,34,30
9/8/17,2017,8,Aug,9,29.5,32,27
10/8/17,2017,8,Aug,10,30.5,32,29
11/8/17,2017,8,Aug,11,32,34,30
12/8/17,2017,8,Aug,12,31,33,29
13/8/17,2017,8,Aug,13,31,33,29
14/8/17,2017,8,Aug,14,31.5,34,29
15/8/17,2017,8,Aug,15,31.5,34,29
16/8/17,2017,8,Aug,16,29.5,32,27
17/8/17,2017,8,Aug,17,30.5,33,28
18/8/17,2017,8,Aug,18,31,34,28
19/8/17,2017,8,Aug,19,32,35,29
20/8/17,2017,8,Aug,20,31.5,35,28
21/8/17,2017,8,Aug,21,33,37,29
22/8/17,2017,8,Aug,22,32,37,27
23/8/17,2017,8,Aug,23,28,30,26
24/8/17,2017,8,Aug,24,29.5,33,26
25/8/17,2017,8,Aug,25,31,33,29
26/8/17,2017,8,Aug,26,31.5,36,27
27/8/17,2017,8,Aug,27,26.5,28,25
28/8/17,2017,8,Aug,28,27,28,26
29/8/17,2017,8,Aug,29,29,33,25
30/8/17,2017,8,Aug,30,31,34,28
31/8/17,2017,8,Aug,31,29,33,25
1/9/17,2017,9,Sept,1,29.5,33,26
2/9/17,2017,9,Sept,2,29.5,33,26
3/9/17,2017,9,Sept,3,29,32,26
4/9/17,2017,9,Sept,4,27.5,29,26
5/9/17,2017,9,Sept,5,30,32,28
6/9/17,2017,9,Sept,6,30.5,33,28
7/9/17,2017,9,Sept,7,30,32,28
8/9/17,2017,9,Sept,8,30,32,28
9/9/17,2017,9,Sept,9,29,32,26
10/9/17,2017,9,Sept,10,30.5,33,28
11/9/17,2017,9,Sept,11,30,33,27
12/9/17,2017,9,Sept,12,31,34,28
13/9/17,2017,9,Sept,13,32,35,29
14/9/17,2017,9,Sept,14,31,33,29
15/9/17,2017,9,Sept,15,30.5,33,28
16/9/17,2017,9,Sept,16,31,34,28
17/9/17,2017,9,Sept,17,32,35,29
18/9/17,2017,9,Sept,18,31,34,28
19/9/17,2017,9,Sept,19,30.5,33,28
20/9/17,2017,9,Sept,20,30,32,28
21/9/17,2017,9,Sept,21,30.5,33,28
22/9/17,2017,9,Sept,22,29.5,33,26
23/9/17,2017,9,Sept,23,30,33,27
24/9/17,2017,9,Sept,24,29.5,32,27
25/9/17,2017,9,Sept,25,30,33,27
26/9/17,2017,9,Sept,26,31.5,34,29
27/9/17,2017,9,Sept,27,31,34,28
28/9/17,2017,9,Sept,28,31,34,28
29/9/17,2017,9,Sept,29,31.5,34,29
30/9/17,2017,9,Sept,30,29,32,26
1/10/17,2017,10,Oct,1,31,33,29
2/10/17,2017,10,Oct,2,31,34,28
3/10/17,2017,10,Oct,3,31.5,34,29
4/10/17,2017,10,Oct,4,30,32,28
5/10/17,2017,10,Oct,5,30,32,28
6/10/17,2017,10,Oct,6,30,32,28
7/10/17,2017,10,Oct,7,31.5,34,29
8/10/17,2017,10,Oct,8,31,34,28
9/10/17,2017,10,Oct,9,31.5,34,29
10/10/17,2017,10,Oct,10,32.5,35,30
11/10/17,2017,10,Oct,11,32,35,29
12/10/17,2017,10,Oct,12,32,35,29
13/10/17,2017,10,Oct,13,28,31,25
14/10/17,2017,10,Oct,14,24.5,26,23
15/10/17,2017,10,Oct,15,24.5,28,21
16/10/17,2017,10,Oct,16,27,30,24
17/10/17,2017,10,Oct,17,26,29,23
18/10/17,2017,10,Oct,18,27,30,24
19/10/17,2017,10,Oct,19,26,28,24
20/10/17,2017,10,Oct,20,25.5,28,23
21/10/17,2017,10,Oct,21,24.5,27,22
22/10/17,2017,10,Oct,22,23.5,26,21
23/10/17,2017,10,Oct,23,24,28,20
24/10/17,2017,10,Oct,24,25.5,28,23
25/10/17,2017,10,Oct,25,25.5,28,23
26/10/17,2017,10,Oct,26,26,29,23
27/10/17,2017,10,Oct,27,26,29,23
28/10/17,2017,10,Oct,28,25.5,27,24
